"Project:","Unnamed Project"
127.68432352263,0
133.51087760906,1
133.61107984571,0
134.30191251091,1
134.94333083324,0
137.89985715269,1
139.3064141985,2
140.42285247692,3
140.4655842501,2
140.48475404917,1
140.63002244156,0
143.45346250648,1
144.29141727614,0
148.89780071461,1
149.3153301353,0
149.36571172598,1
149.62674493455,0
150.3247129877,1
150.47357458013,2
150.531523108,3
150.54696915409,4
150.76370923225,3
151.68885668078,2
152.11513754028,3
152.45493042223,2
152.82253249879,3
154.26610704715,2
154.91086458187,1
155.3643220449,2
155.78466747507,1
156.18884239869,2
157.67807667296,1
158.32553898606,0
158.92227911185,1
159.13377110207,0
159.82910134423,1
160.00236825435,2
161.67766177963,1
161.87254166696,0
162.15509729304,1
162.80145868324,0
163.03372215812,1
163.56582379785,2
164.0013903204,1
164.01497512304,0
164.24291509668,1
164.72627293508,2
164.86829667395,3
165.0018451536,4
165.22762850773,5
165.67122478477,4
165.86373439854,5
166.25915942854,4
166.66152322188,3
167.80224475866,4
167.90775334706,3
168.5440475446,2
168.98000793391,3
169.12787573493,2
169.30863235494,3
169.97621393665,2
170.20938558689,1
171.47501210559,2
171.65944763012,3
171.67872625045,2
171.7257776772,3
171.86156348751,2
172.36558447742,3
173.03873894109,2
173.81956018673,1
174.45098545835,2
175.11666008888,3
175.29545051214,4
175.7941314491,3
176.83985148365,4
178.02323679807,5
178.09767383928,4
178.51778043459,5
179.43296378403,6
179.72300037203,7
179.76853848913,6
180.19477747866,5
180.25376608491,4
181.38535655343,5
181.4724930646,6
181.71069998141,5
181.96307340573,4
181.98906845772,3
182.18323945902,2
182.27138108395,3
182.43462148952,2
183.161274962,3
183.32807216215,2
183.60635704485,1
184.21046845449,0
185.3271062972,1
185.36400719282,2
185.37967335909,1
186.01352141449,2
186.03506656842,1
186.40411610726,2
186.45252521282,3
186.75362707914,4
187.15196320423,5
187.15433377941,4
187.39357553673,5
188.36868130528,6
188.86834092724,5
189.0143055033,6
189.35245817545,5
189.46730649158,4
190.41210160462,5
190.9395036205,4
191.03223839424,3
191.84358989705,2
192.16980283887,1
192.45107638488,0
192.62872865632,1
192.74394286031,0
196.76376087409,1
196.89358376318,0
197.89068247494,1
198.38191210266,2
198.68256931377,1
198.97792821714,2
199.33794969121,1
199.68108067432,0
199.73394883344,1
200.3431875728,2
200.64336521698,3
200.69323385082,4
201.59017698804,5
202.01181154211,6
202.18695750369,5
202.84870130877,6
202.96067947929,7
203.71134251642,6
203.80497701314,7
203.85738385236,6
203.86105831158,5
204.16140408199,6
204.21059006231,7
204.74713745281,8
205.33234986436,7
206.28983234703,8
206.54436141412,7
207.11627009511,8
207.34401965241,9
207.63344906675,8
207.91477240228,9
208.18582741612,10
208.78840030942,9
209.12341539831,10
209.51182795569,11
209.86138667275,12
210.2899544101,13
210.68510930926,14
212.06709544958,13
212.19491025066,12
212.81698835385,11
213.45847737627,10
213.89864427312,11
215.34741580255,10
215.47195939563,11
215.48056046145,10
215.55044636855,9
215.57791691496,10
216.22460645226,9
216.35071078335,8
216.70111772139,7
216.75532836456,6
217.26676100228,5
217.60023294126,4
217.61591204949,5
217.65122454098,6
217.92149382383,7
217.95655929893,6
219.74755730732,5
219.831643434,4
220.4398177955,3
220.95060709344,2
222.08528335583,3
222.24981741911,2
223.18338101747,3
223.25006409314,4
224.28220984267,5
224.41270188356,4
224.47717351003,5
224.73585562074,4
225.52244372774,5
225.54407634803,4
225.71373364295,5
225.76068343762,6
225.82964599668,5
225.85764726582,4
225.92977732093,5
226.03480869365,6
226.1141590176,7
226.20542864677,8
226.36353896468,9
226.45067363897,10
226.98177036375,9
227.38505908719,8
227.48988495043,7
227.60988605582,6
227.66450908833,5
227.90520532091,4
228.33114392574,3
229.07476276316,2
229.49049512416,3
229.57277808341,2
230.47922391139,3
230.84400790809,4
231.1499054771,3
231.66801931118,4
231.99539155796,5
232.44780381623,4
232.96650852083,5
233.08179178977,4
233.31488312167,5
233.35874612859,6
233.40083304436,5
234.04061819404,6
234.70202780511,5
234.72222379516,4
234.77957325204,3
234.82696439482,2
235.78135693908,1
236.92168831125,0
238.40104323944,1
238.79481891144,2
239.19659677293,3
239.45956173694,2
240.0282870139,1
240.13305784449,2
240.14349785491,1
240.46103688802,2
240.80267497948,1
240.83762943421,2
241.06624554133,1
241.08172191673,2
242.24549432528,1
242.58781584243,0
242.93221274827,1
243.69208714289,2
243.69861275753,3
243.97926199859,2
243.98853874908,1
244.7709482568,0
249.94996934166,1
250.54279340628,0
250.7411586443,1
250.77059148014,2
251.23524365741,1
251.31087497364,2
251.57636005936,3
251.74711832888,4
251.93600111055,3
252.32999756368,2
253.27393443462,3
254.44872662338,2
254.94135721518,3
254.98349065132,2
255.50587023076,1
255.65062698934,0
257.84712877507,1
258.27877198408,0
261.85350621242,1
263.10850532089,2
263.66732161562,1
263.72553801309,2
264.21710792089,3
264.37452012224,4
264.40493607634,5
264.71085327804,4
264.80283237081,3
264.83909486882,4
264.89978330229,3
265.10370480548,4
266.45832957326,3
266.79018466493,2
267.04990581761,1
267.58084159538,0
270.12590718999,1
270.48095641419,2
270.72796957953,1
270.8346403505,2
271.47626789211,3
271.71002319185,2
272.07019757023,1
272.18269676829,0
277.65696864593,1
277.94084459522,0
281.71899117544,1
281.76772404498,2
282.00794433654,1
282.25019441164,2
282.78477718243,3
284.92750473796,4
285.22997964801,5
285.26958579658,6
285.39997446033,5
285.40225836774,4
285.62926373927,3
286.68684255095,2
287.41637194808,1
287.49179118015,0
288.42211266668,1
288.42577846533,0
289.84435550188,1
290.38613591197,0
290.70908795758,1
291.59161333733,2
291.81153439497,1
292.72847157159,0
292.78474178842,1
292.89667361414,0
293.40589023222,1
293.41303012892,0
294.84670082195,1
295.10460744499,2
295.15424030651,1
295.39458451396,2
295.56381155474,1
295.86210083276,0
299.78225887083,1
299.98587154571,2
300.73181756665,1
300.73401294021,0
302.03648483447,1
302.07261902366,0
303.03066084495,1
303.09135125321,2
303.12599032376,1
303.40341574116,2
303.49557889945,3
303.51777075987,2
303.90002845764,3
303.98526264277,4
304.86995083167,3
305.28299791865,2
305.61853943045,3
306.42507917578,2
306.96954180409,3
307.01876268869,4
307.123892687,5
307.44661414239,4
307.5624547399,3
307.68619011828,2
307.86871649805,1
307.92698604047,2
308.64466089121,1
309.06361559531,0
310.15695239381,1
311.22018951559,0
312.40017660411,1
312.84272394098,2
313.34733971106,1
315.26645508578,0
316.96545637062,1
316.97427141583,2
317.36314991781,3
318.20071044411,2
318.53037877614,1
318.62308693198,2
318.7185701389,3
319.39769452385,4
319.58120472611,3
321.2130362412,2
322.40059951958,1
322.58608600957,2
323.80355300308,1
323.89161252834,0
324.1554720166,1
324.26575642887,0
324.36724149899,1
324.63122295743,0
333.75230068276,1
333.98343235363,0
336.91391995315,1
337.82897480644,0
338.87755518042,1
339.22637940488,0
345.11269298418,1
346.18365186279,0
346.56681503093,1
346.61262604403,2
347.0814981887,3
347.69490682641,2
348.5456256608,1
349.4631951831,0
349.90432504935,1
350.01554718883,0
351.76344841284,1
352.11969653835,0
352.16724070771,1
352.29196265363,0
355.35514202993,1
355.59278587793,0
356.18953535832,1
356.27512380956,2
356.36363157432,1
356.42239729999,2
358.25670422363,1
358.59895199802,0
359.87602002163,1
360.11962088287,0
360.48596409567,1
361.00410545723,0
367.33761138494,1
367.62134764758,2
367.7960016815,1
367.93294689173,0
376.67091902005,1
377.85675597027,2
377.95126919484,3
378.11703619596,4
378.30371869218,5
378.42972970935,6
378.57083554714,7
378.96604529583,6
379.63086985716,5
379.8770240715,4
380.14218805913,3
380.84620643362,2
380.87640128855,3
380.91164539899,4
380.98816797622,3
381.89232622921,4
381.95419750336,3
384.2855619511,2
384.69925481217,3
384.76106038673,2
385.30817837305,3
386.21092110433,2
386.2250927933,1
386.48124469376,2
387.01204636896,3
387.65786330408,2
388.90856861877,1
389.50441391267,2
389.68144815188,3
389.83964948863,2
389.94649789482,1
390.39507087069,2
390.95865250138,3
391.03268992276,4
391.17866589122,5
392.37663639284,6
394.53159835264,5
395.40948649225,4
395.68562600042,3
395.94917039197,2
396.4702628389,3
396.81629682779,4
397.46749337901,5
397.65814416963,6
397.82777089881,5
397.84406823568,4
398.01788713374,3
399.16274256977,4
399.17778319519,5
399.88265897633,6
400.13233094661,7
400.26058702603,6
400.29650610394,5
400.54653522418,6
400.55325016895,5
400.61594097763,6
400.93157196097,7
401.02276492814,6
401.45616765828,5
401.64874831333,6
401.93183783482,7
402.62790175868,6
403.15796487721,7
403.73613854306,6
403.74829076308,7
403.83865386815,6
405.00180140574,5
405.06878437012,4
405.51217661258,5
405.78499531325,4
405.95308008398,5
406.02500881086,4
406.71302883432,5
406.72630162104,4
406.99968381963,5
407.11222497728,4
408.28470117394,5
408.53153629682,6
408.87408083769,7
409.00529336839,8
409.06030733124,7
409.45515438032,8
409.70477373606,9
410.02993228396,8
411.03612320416,7
411.04703921825,8
412.09783825448,7
412.17991726731,6
412.27995187566,5
412.57883916826,6
412.83249997376,5
412.88434920166,4
412.98626738364,3
413.15064535496,4
414.32924976147,3
414.40128187975,4
416.72696239815,3
416.78875473527,2
417.53701886858,1
417.53767781146,2
417.91257385315,1
418.04162980627,2
418.48671884248,1
418.51171459156,0
418.71134400063,1
419.44372299021,2
419.49837450272,3
420.41161906468,2
420.59361659654,1
420.59897116132,0
423.12551696597,1
424.25948603325,2
424.75828576877,1
425.23335181231,2
425.32965164564,1
426.99826755736,0
430.16184986658,1
430.22922305837,2
430.54359006089,3
430.7109402581,4
430.86620948821,5
431.60903138766,4
431.72199109125,3
431.83960533615,2
432.08942863804,1
432.23685377067,0
432.76344661559,1
433.37158366159,2
433.86790128933,1
434.21252176119,2
434.31104098689,1
434.3658033691,0
435.04991863685,1
435.31757540529,0
436.40752829206,1
436.52533276958,2
436.84785378975,3
437.29703619539,2
437.4962384368,3
438.83012446569,4
438.86520963924,3
438.90273233324,4
439.20982377015,5
440.38094985695,6
440.67122990683,7
440.88776919393,8
440.93965812166,9
441.05075236085,8
441.55700447531,7
443.41367824731,8
443.60018720252,7
443.74656580904,8
444.54747231377,7
444.78029160756,6
445.2045240426,7
445.65836002524,8
445.67265215368,9
446.72054944984,10
446.86505781711,9
447.3832003725,8
447.66138101091,9
447.9631969441,8
448.03394247759,7
448.63074530562,8
449.03366300143,7
449.63730663425,6
450.20239684793,5
451.55960785423,4
451.74795031754,5
452.79260409324,6
453.70375770771,5
453.78721275235,6
454.23835202157,5
454.28468036379,6
454.82514882484,5
455.02782936538,4
455.14879935627,3
455.26082499835,4
455.73629001377,3
455.83594371002,4
456.1696004785,5
457.03270434892,6
457.13138811291,5
457.21326971527,4
457.72805755371,3
457.86337977933,2
458.11620827319,1
458.74781325591,0
459.11511893172,1
459.48149531803,0
459.55336200999,1
460.27193425794,0
461.35372850093,1
461.6916573402,0
475.16130519131,1
475.40309955941,2
475.57320214357,1
475.89011476315,0
476.48201189284,1
476.5974853843,0
476.70632389875,1
477.11734010511,2
477.27182149212,3
477.46197957985,2
477.68289671912,3
477.96451523808,4
478.36554345422,3
478.81935694456,2
478.87595192981,3
479.09680142223,2
479.24748563736,3
479.39183830189,2
479.49017135214,3
481.0373799429,4
481.26336084754,5
481.31124580848,6
481.31846256829,7
481.52644212378,6
482.57769574185,5
482.94846489369,4
485.50362040231,3
485.87567286682,2
486.75972050608,1
486.80633159953,2
487.40108105032,3
488.33878234055,4
488.48356303366,5
488.53339490213,4
488.59673376742,3
489.5744292141,4
489.57774723866,3
490.10472575604,2
490.21012234183,3
490.48790262938,4
490.73783596868,5
490.80267503381,4
490.87659037534,5
491.33695586624,4
491.46681245035,5
491.52162413005,6
491.94356946954,5
493.82055065401,6
494.71782414079,7
494.78117665873,6
494.94156591037,5
495.02987643392,4
496.07800737943,5
496.11306566807,4
496.95987889146,3
497.74905996917,2
497.89457778556,1
497.91401103542,0
501.81132237426,1
502.31589694426,2
502.35752998466,1
502.68124651242,2
502.68959668028,1
502.77552576245,0
511.08621849074,1
511.18547518455,0
513.05365929716,1
514.11338657465,0
515.23707606291,1
515.36536329262,0
518.20684825363,1
519.00941533283,0
521.18555636328,1
521.37817646453,0
525.9551572277,1
526.03575099886,0
529.75831044582,1
530.05629581205,2
530.74955169681,1
530.8210649807,0
530.92241095892,1
531.04837294013,0
535.72440232587,1
535.9721313341,2
536.84585316862,3
536.93920359171,4
537.57999164783,5
538.28329619603,4
538.92592568558,5
539.05406876985,4
539.80666121416,3
540.01356436644,4
540.50507245024,3
540.55338427787,2
540.58414589225,3
540.86418099595,2
542.10019576238,1
542.17663512769,0
542.34195341446,1
542.64926553398,2
542.95644242685,3
543.16054731061,4
543.42883886466,5
543.60760722464,4
543.70486624145,5
544.30453486619,4
544.56958149693,3
545.18869302258,4
545.50829439228,5
545.57832184787,4
546.02698167698,5
546.86931311342,6
547.13189406173,5
547.1955994672,4
548.22002041146,3
548.43044155021,2
549.27840208971,1
550.13719927873,2
550.1859065507,1
550.23759203445,0
550.60622094487,1
551.94524210098,0
552.74670346164,1
552.7802766106,0
553.26516359249,1
553.61454497092,0
554.38086152906,1
554.86549009274,0
554.89274550356,1
555.10112584178,2
556.27146342589,1
556.45956228851,2
557.09188688654,1
557.11711210672,0
557.91011294287,1
558.02834645505,2
558.51111966882,1
558.85092238818,0
559.00304059431,1
560.23897889526,0
565.07636591934,1
566.01231493172,0
569.86115838756,1
570.03409489658,0
571.88794958415,1
571.9136863022,0
574.51400668194,1
574.76308312294,0
574.81420112577,1
574.84508195405,0
576.1893748043,1
577.1171849594,0
580.71926808444,1
580.79265072477,0
580.799103998,1
580.85577934936,2
580.95599708085,1
581.17584092633,2
581.34968129242,1
581.6105217865,0
581.84408309902,1
581.91659013921,2
582.24959122475,3
582.28168080066,4
582.62866936279,5
582.71032607763,4
582.73474946741,5
583.53781309145,4
583.57837436867,5
583.79960578525,4
584.07314871524,3
585.21259710065,2
585.58563392294,1
586.57217431642,0
588.84711750766,1
588.94455010407,0
589.80033285415,1
589.88716158305,2
590.29133518073,1
590.32577457458,0
595.87247791972,1
595.96947383523,2
596.03093443216,1
596.25454583911,2
596.61437042762,1
596.76325133022,2
597.35910190723,3
597.69514456048,4
598.13330228177,3
598.31455729065,2
599.0282334468,1
599.04111603385,0
599.06091954712,1
599.06807050807,2
599.73287616751,3
600.21623631859,2
600.47233378569,3
600.49088208407,4
600.95250618836,5
601.00517542399,6
602.31035570607,5
602.51749265958,4
602.55127485036,5
602.59500621958,6
603.23584822683,5
603.40218711215,6
603.45992618583,7
603.51920314204,8
603.79037402714,7
604.83825094085,8
604.86472557844,7
605.51919410979,8
606.14074946567,7
606.47761295831,8
606.82020541421,7
607.8609165818,6
608.57951592085,5
608.58448184464,4
608.67039976051,5
609.56765825399,4
609.74386329456,3
609.86366554906,2
610.03508806958,3
610.24474330804,2
610.4891602862,1
610.54457502299,0
613.07804871068,1
615.14511241774,0
622.14236545911,1
622.25984043596,2
622.36202976283,1
622.40496298301,0
622.48670526832,1
622.59405450371,2
623.3571736975,3
623.6605072787,4
623.8988931272,3
623.91148818785,4
624.59093945348,3
625.39060437905,4
625.78641007642,3
626.48215175056,2
626.64047908999,1
627.20814934492,2
627.75974326245,1
628.44362006047,0
628.72221269575,1
628.91225531272,0
633.61583947265,1
634.12455909783,0
634.4644095071,1
634.58086050406,2
634.74893284634,1
635.20697900622,0
638.18528310782,1
638.21034179927,0
642.27439133294,1
642.39887675528,0
642.43947330251,1
642.6131419699,2
644.66486789482,3
645.16250310823,2
645.52679634247,1
645.55983112616,0
646.06678562463,1
646.7109474591,0
650.50289573256,1
651.00562359225,2
651.01203415857,3
651.96243449058,2
653.21508688435,1
653.30377029118,2
654.64414418331,3
654.95905199838,4
655.02839610678,3
655.28921135307,2
655.29622846291,1
656.53076267258,0
657.22430806181,1
658.11073018244,2
658.39312860306,3
658.84508205125,2
658.8807680976,3
658.91746681999,2
659.33123918816,3
659.69509004554,4
659.76199028726,5
660.75540452026,6
660.86993643741,5
661.29730765745,6
661.4997280347,5
661.85699408785,4
661.98532487168,3
662.06208162457,4
662.2439019669,3
662.36448001648,2
662.53601895997,1
662.57618365942,0
666.14363365941,1
667.37540458295,0
667.44003012806,1
668.20492603179,2
668.31527377629,3
669.11829118055,2
669.83027847002,1
670.30780316785,2
671.58754160126,1
671.66444961917,0
672.83646261207,1
672.89120748006,2
673.10405765734,1
673.19767677739,2
673.50329865069,1
673.5050823262,0
674.77505346721,1
675.47975381174,2
675.60173982614,3
676.70648827473,4
676.75450423064,3
677.80546391718,2
678.78028661137,3
679.21972416666,2
679.22240896335,1
679.36083312913,0
680.7281825628,1
682.33043913315,0
684.79858532121,1
685.23706886252,2
685.26843177863,1
685.36231987632,2
685.47220874078,1
686.09727774878,0
688.17311736006,1
688.43133930823,2
688.43200702586,3
689.15686931196,2
689.46297497206,1
689.53458879962,0
691.38224130886,1
691.49539329511,2
691.66892631025,1
692.41830889134,0
695.81235569342,1
696.20949815719,2
696.631896699,3
696.68950221732,4
696.79684140479,5
697.59594413867,6
697.73388396728,7
697.97863814776,6
698.03337517792,7
698.22550193492,6
698.44417273996,5
698.54549232731,4
698.9702091655,3
699.0388034145,4
699.23103958336,5
699.43223259642,4
699.68898173741,5
700.36725342604,6
700.56847019526,7
701.17585318533,6
701.79901560524,7
701.8337567924,6
702.0881582189,7
702.24878089219,8
702.89243684215,9
703.07282948207,10
703.25127746356,11
703.60908023196,12
703.71993087334,13
704.01459883954,14
705.21612337808,13
705.59954688131,12
706.17188861269,13
706.81235959098,12
707.1843541287,11
707.86610446032,10
709.12995083447,9
709.29976495391,10
709.44406650709,11
710.86220166993,12
710.90087630984,11
710.94512315608,10
711.47640541209,11
711.58603272725,10
711.85707544083,9
712.8209204226,8
713.27920861424,7
714.19257976904,8
714.51030122576,9
715.26399559797,10
715.32747345473,9
715.33012115797,10
715.82085144409,9
716.15671880621,8
716.45374415249,9
716.50626650128,8
716.8838102407,7
717.3459996476,8
717.66162024781,7
717.71059734595,6
717.76244243897,5
717.80603299806,6
718.78837900703,5
718.87187587483,4
718.94325317838,3
719.03514071257,2
719.0620157275,3
719.43903774213,2
720.99698789795,3
722.48816250101,4
722.58442829409,5
722.6288863315,4
723.8361573693,3
724.15140545491,2
724.56197156716,3
725.01393726214,4
725.19432698719,3
725.41037741679,4
725.62162619995,3
726.87223095331,4
727.31465433634,3
727.33989170058,2
727.85074547335,3
728.28610157475,4
728.34382439011,3
728.80270031154,2
728.84324331117,1
728.84522836548,2
729.10345221095,1
729.26774458303,0
729.42978447991,1
729.55486539377,2
730.1414766328,1
730.74335148681,2
730.74569251591,3
732.06891667293,4
732.4622730462,5
733.6602616492,4
733.92236934303,5
734.18572634099,6
734.52977501753,7
735.05416994326,6
735.65879045258,5
735.84590634682,6
736.16851801996,5
737.18834934114,6
737.35243812396,7
737.35705094887,6
737.55585229445,7
738.01030814504,8
738.10844078825,7
738.57333412257,8
739.35285699334,7
740.60284971666,6
741.16846602608,5
741.60658447137,4
741.64312013148,3
742.00905734787,4
742.06463833034,3
742.1503818057,2
742.4678209958,3
742.62914280733,2
742.96008288099,3
743.46362087463,2
743.61621764546,3
743.87342342954,4
744.3069894026,3
744.81759616635,2
745.01745573961,1
745.40675505004,0
745.92257065783,1
746.17126965289,2
746.20920421082,1
747.49053151109,2
747.71442758352,1
747.79300696807,0
748.40059003912,1
748.4461654842,0
756.57372007693,1
757.22085571498,0
757.22675414421,1
757.46766950479,0
761.08183004274,1
762.20064292861,0
762.7586281176,1
764.27360723735,0
771.13492367349,1
771.27945769375,0
775.09111927622,1
775.45584778396,0
777.41632208929,1
777.66588124911,0
778.29612981582,1
778.96067408847,0
779.15816281555,1
779.44117805548,2
779.59919884163,1
779.70216165232,2
779.97133657438,3
780.35860801203,2
780.81788479819,1
781.21011989104,0
783.56914959117,1
784.11098042147,0
784.15367072062,1
784.2776103354,0
784.96651280257,1
785.08307057148,2
785.24532393781,3
785.43693264585,2
785.7436892909,3
785.75577752605,2
785.93665221288,3
786.26361225268,2
786.28426922644,3
787.07688298039,2
787.13552831814,1
787.45653562388,2
787.70904650696,1
787.80135591995,2
788.71482780186,1
789.41780185913,2
790.17514860536,1
790.78224260519,0
791.85660203563,1
792.09648009452,0
793.5596115033,1
793.66600431806,0
796.30631697883,1
796.39372452789,0
797.54849775062,1
797.55918519632,0
806.1410509661,1
807.22702911573,2
808.94517776679,1
808.95883644196,2
809.43749352945,1
809.91266800004,2
810.24524080288,1
810.48530430087,0
817.09372406331,1
817.61674214171,0
818.05571827984,1
818.22503460927,0
818.25479700872,1
818.56367161365,2
818.66773545409,1
819.34650784821,2
820.33161591234,3
820.33253455957,2
820.8878245072,3
821.09941271749,4
821.87694086539,5
822.13504244739,6
822.28760724498,5
822.8566384323,6
822.86415780061,5
823.26744050091,4
823.66453055176,5
823.776599146,4
823.79012722893,5
825.41066554428,4
825.52332535141,5
826.73290013477,4
826.73686036959,3
826.86774000423,2
827.3190877737,3
828.18480869939,2
828.20507228936,3
828.3251053056,4
829.52169676197,3
830.04535153587,2
831.13941768213,3
831.16671386735,4
831.6320753297,3
832.21990089785,4
832.34165326304,3
832.46082030579,2
832.72670611956,1
833.28193906913,2
834.09509019754,3
834.21869057978,2
834.48555149984,1
835.01116977988,0
835.34270574252,1
835.73796376781,2
835.97982658572,3
836.21068389583,2
836.3224001055,3
836.47930783025,4
837.36709887653,3
837.38476808311,2
837.83445959476,1
838.23103287303,0
839.20069793281,1
839.50302260279,0
843.24526041462,1
843.64695327226,2
843.78082110007,3
844.46105405881,2
844.68703350456,1
844.80062349131,0
847.8220057547,1
848.24759830422,2
848.92296263067,3
848.94822341427,2
849.13284777455,1
849.62725355731,0
853.72698403814,1
853.98546424544,2
854.26761483339,1
854.70678829483,0
856.67736072808,1
857.2942910949,0
857.55115541688,1
858.17188686931,0
858.31676241668,1
858.55360502556,0
858.7095510063,1
858.73195068459,0
864.53907366821,1
864.80571978093,2
864.86765049306,3
865.17923170823,2
865.29519915909,3
866.24346674568,2
866.52109995206,3
867.36301675731,2
867.64156088225,1
868.08870681449,2
868.27966617812,3
869.75809926348,4
870.70087063477,3
871.23263086567,4
871.99213179344,3
872.11253715837,2
872.91621691703,1
873.47526644451,0
879.07589960108,1
879.81818879065,2
879.9422541347,3
879.97049903716,2
881.14612484186,3
881.16400765529,4
881.32668385071,3
882.14527163373,2
882.40605956895,1
882.99058978198,0
883.03287225161,1
883.16602521493,2
883.6665468626,1
884.04586187294,2
884.72406590101,1
885.37569945104,2
885.52144728169,3
886.12158430697,4
887.13913668827,5
887.14621403673,6
887.30932816842,5
888.86095593728,4
889.13906173182,5
889.32371458009,6
889.7331573701,7
890.04680329731,8
890.83004251536,9
891.47483848483,8
891.54958186783,7
891.8857165566,6
892.25795221738,7
892.6076657469,6
893.79891976241,7
894.78336256485,8
894.81962817191,7
894.9576775151,6
895.6907065661,7
896.03893136095,6
896.05369540639,5
896.90079269439,4
897.18057821658,3
897.50445962925,4
897.52317905147,3
897.74596120079,2
897.94989580682,3
898.15789226489,2
898.76934171266,3
899.12630130927,4
899.65905178223,3
900.06187539522,2
900.55545014701,1
900.76060791063,2
900.84042191286,1
900.94669311977,0
904.39299265973,1
904.59446325585,0
907.34805595344,1
907.59307811822,0
908.00504952655,1
908.09554620399,0
908.29891863207,1
908.31083708562,2
908.568028378,1
908.78478461757,2
908.81181989177,3
908.93249314344,4
909.28214843947,5
909.47306563996,6
910.00636715817,7
910.05022300968,6
910.57541410044,7
910.58211885379,8
910.65807537224,7
911.93305491376,8
912.22199651912,9
912.73240937595,10
913.93303753843,9
914.10932911127,10
916.27886527947,9
916.523076226,8
916.60614799807,7
916.71577945272,6
916.93209126233,5
916.98302072489,6
917.63758049707,7
918.12057704783,6
919.18864155732,5
919.26977819586,4
919.85691292674,3
919.88558680739,2
920.18419149265,1
920.24723082883,0
920.27938986652,1
920.87281785286,0
920.88579024972,1
922.34054151242,2
922.70340027817,1
922.78141878226,2
922.91227422001,1
923.27499420123,0
923.35358117647,1
923.75036779126,0
923.93703105413,1
924.01984747113,0
926.37266027541,1
926.70204728835,0
927.17377921731,1
927.25916425667,0
927.50435980132,1
928.33034434603,0
932.16174177199,1
933.05284026384,0
935.09958838862,1
936.09581090869,2
936.22569547016,3
936.8131365117,2
936.9528548081,1
937.42094223735,2
937.46119798641,1
938.39347045366,0
939.24856603342,1
