Avg,CumAvg
0.40943319152408,1.2642936585445155
0.44433818474675,1.2576811144009852
0.4211527735646433,1.2509888876742945
0.07063674917705333,1.241621013559237
0.8552423658018666,1.2385786620020922
1.0235921759994733,1.2368990800801967
0.10064740070117367,1.228090927526871
0.0,1.2186440742382028
0.43279933878047666,1.2126452594637163
0.0,1.2034585529526276
0.5295391838091666,1.198391490026737
0.43609637987688665,1.1927027205480067
0.13559863709061334,1.184872319929804
0.42104496518638335,1.1792559423213964
0.6916083333416466,1.175696470723004
0.19766684646538335,1.1686092995327313
0.6767450902080733,1.165070708098741
0.8707688681236867,1.1629685520989193
1.5239550047960733,1.1655287397067005
1.0293579037648266,1.164569790157814
1.1428171404292766,1.164417673726146
1.7487494481498334,1.168475533270755
1.0765667250839668,1.167841679421191
0.556710188899184,1.163655847294328
1.3577138188329667,1.1649759695496928
1.5577650428473335,1.167629949774677
1.3971053799552,1.1691700533329354
1.2084353895896733,1.1694318222413136
1.3903372144314234,1.1708947718584666
1.16650166388632,1.170865869832334
2.564470843186027,1.1799743990699398
2.477145977971345,1.1883975911407283
2.4798708130948,1.1967296764436577
2.8584601756099666,1.2073817950280572
3.1122351454671664,1.2195146189162045
1.9031078609373666,1.2238411584226676
1.7041681721931998,1.2268620830375767
1.6946450997997666,1.2297857268923404
1.4636592949701,1.2312383577499664
1.01337921041662,1.229893548198526
1.2929055457243568,1.2302801248704636
1.5258627974917098,1.2320824582401053
1.3034884190247935,1.2325152216388005
1.3207120601397433,1.2330465278948302
1.8869388291483,1.236962050656827
1.6629201839298302,1.239497515735833
1.1379715337554002,1.2388967702803275
1.2291543944463998,1.2388394621871868
1.1484309903817334,1.2383107576737047
2.2632980357482335,1.2442699860346031
1.77260070732959,1.2473239208397764
1.9036812007349335,1.251096089115036
1.8763309488356665,1.254668859742011
0.8949648275118833,1.2526250868316127
0.6233157026234767,1.2490696665818493
0.7002170183548001,1.245986224737877
1.2881216698052564,1.2462216182857395
2.2052792700941835,1.251549716351342
2.2259800404442,1.2569333093021313
2.8893534625748667,1.26590265080363
2.950643767033567,1.2751088864114437
2.4735205944129666,1.2816219935201476
2.134989003068667,1.2862347881663558
1.9676862192825664,1.2898985055379484
2.1273056494829,1.2943766186071728
2.2359850766930336,1.299385174235289
1.9775880314572998,1.3029735491412258
2.3920834753780933,1.3087057066477357
2.0255168551199,1.3124586445978517
2.2856450409334665,1.317527323745433
2.5513083981070936,1.3239199717991204
2.93276761608929,1.3322130008933997
2.9406823942763696,1.3404615618851072
2.04920988246153,1.344077624745191
3.3211893676954336,1.3541137249632127
4.021471053554134,1.3675852266227628
4.570091901532966,1.3836782249891457
4.00303918739529,1.3967750298011765
4.194574243283366,1.4106944288732273
4.016358801779666,1.423593757451972
3.7586583457992333,1.4350965386753574
4.400249122169134,1.4496316003591503
5.121150160912416,1.4675414469959955
4.3546927741848,1.4815567447007956
4.578038949407899,1.4965155959312646
4.1211848447499335,1.5091341980890467
4.296373510508067,1.5224702713542095
4.908394298761,1.5385937191037657
4.679148239438334,1.5534778637499012
4.057002312869433,1.5652869413400876
4.199160982627767,1.5776525471677294
2.826414439917052,1.5834878831151562
2.4145001362879333,1.5873530563857272
2.4684581098458667,1.5914322464480426
2.4367595103867004,1.595327763793382
2.4250415776468506,1.5991337904624345
2.4039192850785667,1.6028086100725538
2.244361994114333,1.6057247618181982
2.7428365655577336,1.6108700640975626
1.5752325858504332,1.6107095349162692
2.00005728709735,1.6124554889619243
2.166677485410883,1.6149296943032143
1.0680080869789768,1.6124989316039955
0.91964286146541,1.6094331967803734
1.0999396378761332,1.6071887317631741
0.8074244498788399,1.603680993684734
1.5458273518363996,1.60342835769413
1.1857525175872001,1.6016123757806215
2.614159026652833,1.6059956946155662
1.4326831935566333,1.605248657973071
1.1876280081972965,1.6034562946693123
1.1489500127860999,1.6015139601313497
1.6561200732214068,1.601746326570031
1.6774760071267703,1.6020672150469661
2.6701203904675666,1.6065737685297534
4.231289513767667,1.6176019859467194
3.239170517241207,1.6243867915169892
2.8767624790662003,1.6296050235484443
3.203204632955033,1.6361344825086377
2.8568273028329,1.6411786677165892
2.3551048436407003,1.644116635518746
2.0735139743890665,1.6458764606780505
1.9970582791314766,1.6473098558554113
2.3715247053546733,1.6502538186582538
1.82424000112077,1.650958216158102
0.8794062214927133,1.647847119405419
0.4749167887868534,1.6431365558286375
0.42697358074982195,1.6382719039283222
0.40584969382901664,1.6333618552825082
0.22320571166231334,1.6277659975697296
0.20173621777047335,1.6221295162266496
0.6725000418444733,1.6183908175086095
1.1811300272651002,1.616676069311576
1.1734754046424,1.614944816715212
0.6570973363380834,1.6112177837176356
1.3037971368973,1.6100262308229831
1.2055233363612632,1.6084644435856792
0.8221508400392367,1.6054401604951158
0.48676291308107333,1.601154040773223
1.39545607746144,1.6003689340430254
0.76916661918938,1.5972084689675363
1.1871783311662067,1.5956553245061675
1.9224947678706032,1.596888680896222
1.1898804769131133,1.5953585748662102
0.38290042833411675,1.590817533118899
0.29962551015973,1.5859996524362154
0.23107195062075,1.580962746481511
0.04607800486566666,1.57527798817923
0.18608371884827668,1.5701518100636176
0.020411732183371667,1.5644542362478815
0.006551321085946001,1.5587476321630391
0.7144157404884967,1.5556661289087526
1.2009073954116334,1.5543760971505811
1.5497585190602665,1.5543593667951814
1.2005335504340866,1.5530820172776323
1.7841073982352733,1.5539130438278397
1.7631944702829334,1.5546631564674638
1.3190928404834334,1.553821833910378
1.9176283401476,1.5551165189859553
1.1619944544644,1.5537224691117653
1.1662756826714,1.552353399195015
1.7880213961717601,1.5531832160857781
1.7167404812618998,1.553757101226747
1.7413252817855,1.5544129340259034
2.0515485460028433,1.5561451138585756
1.9982506802869466,1.5576802026308962
1.8790567421541633,1.5587922321794196
2.26902376456672,1.561241306429031
2.15666199967035,1.5632874256497915
2.924999365393833,1.5679508227037096
2.479727373575343,1.5710626880650462
2.0123608742441332,1.5725637023037506
2.2899961662146735,1.574995676757686
3.103146636227267,1.5801583489180562
1.9047506711549,1.5812512523599311
1.2276580240138,1.5800646979023938
1.3651286929174162,1.579345848387394
2.8103412054479664,1.5834491662442625
2.8789120464973665,1.5877530296338076
1.5872590200135983,1.5877513938403631
1.7509859104525332,1.588290121617961
2.5325455415038762,1.5913962249728488
2.210923803219133,1.5934274629343121
2.4644122110539666,1.596273818320324
2.20750223395729,1.5982647903582294
0.8051472096008667,1.5956897332778484
0.6489657361458334,1.5926259015719195
0.48266674782303676,1.5890453881727296
0.6333352714681166,1.585972365289435
0.7375642436824834,1.5832531084894128
0.2718428229126181,1.5790632992703175
1.0110938796055868,1.577254479462468
0.9228868097199867,1.575177121780746
1.4910293056090533,1.5749108312232407
1.822692314938008,1.575692476282278
1.3357638344981888,1.5749379836980513
1.2958744327621832,1.5740631763283464
0.8333788178204337,1.5717485377080092
0.5958063397357001,1.5687082193342636
0.8416835727127332,1.5664503788168054
1.1537838332050332,1.5651727734124345
0.7830962050224299,1.5627589568433295
0.63459205120999,1.55990305867215
0.7326118681067066,1.5573653556336058
0.82682183458153,1.555131277587575
1.06726588355795,1.5536438830935821
1.2193967905918868,1.5526279344841545
1.8350162930259342,1.553483656782766
2.0721728473143863,1.5550506936121666
2.4363411191599433,1.5577051828457442
2.801664415135173,1.5614407961559227
1.7502715858094668,1.562006157801592
3.1131350566641336,1.5666363933205847
2.5981163185263334,1.5697062740503638
2.6380957447439832,1.5728765692156268
2.5106089995579333,1.5756509255184148
2.940345543379533,1.579676573358713
3.1210497553964,1.584210023894118
2.5229171878974803,1.586962830826679
2.5009017081928064,1.5896351667254103
3.1721085479189464,1.5942487917434673
3.6444107692595598,1.600208564933921
3.594456396699667,1.6059889934317928
3.467676257028333,1.6113695924595284
3.8071873065822137,1.6176975973993633
4.688201504577033,1.6265208844889543
4.14341782038218,1.6337326235602816
4.130579863783767,1.640866472818063
3.8001587571523667,1.6470183026879615
4.453041405551667,1.654989959230188
4.38080720802684,1.662711821124796
4.586513233752067,1.6709711471491668
4.289648238200604,1.6783477023352271
3.4248005795009,1.6832534688441194
3.2586833958215333,1.6876664378272495
2.8641255018257663,1.6909526363300387
3.317453153302,1.6954832784385956
2.8828293178057662,1.6987814618812822
2.5480185984185733,1.7011339193232138
2.4162424477413333,1.7031093572470208
1.7687293977475234,1.7032901287084548
0.8023696015716433,1.7008150723152218
1.0177220546484,1.6989435845955867
1.3659351850638932,1.6980337255804727
1.6067379676259,1.6977849632972177
1.71273224419593,1.6978255809083556
1.60171042362045,1.6975651062273585
0.9421205708104666,1.6955233642397451
0.9701431831757534,1.6935681615953677
1.1918693295573033,1.6922195088210719
0.8645915278508333,1.6900006670490337
0.7353444679336999,1.6874481103669072
2.2451752161608,1.6889353826490243
2.58484560471007,1.6913181226013143
2.9834074332258935,1.6947454152024406
3.1437832980809333,1.6985788487550293
3.0421918260454,1.7021240017294101
2.8300377408524335,1.7050921957797338
3.09433627356,1.7087385056951676
3.2558268984130665,1.7127884753096123
2.750448251776933,1.7154977697651406
3.237520002055266,1.719461369328396
2.4761802432194733,1.7214268728969442
1.7115991950258667,1.7214014125915786
2.164138032774644,1.7225454348659535
2.9502882935613335,1.7257097205842404
3.3185816729401663,1.7298045070941528
2.5600552771999,1.731933355222629
1.4956332926459033,1.7313290072364993
2.431527495007087,1.733115227868567
2.3589804545773334,1.73470776025205
2.3595959952191334,1.7362937710006974
1.3305388028268168,1.7352665432331686
2.2317128115902,1.7365201954259895
2.1410113111769333,1.7375390647351858
1.7466130375102065,1.7375618636617562
1.6388268230694667,1.7373144074196702
2.363609084580993,1.7388801441125736
2.02099066051955,1.739583661609848
0.515874764946,1.736539609628097
1.3108951296807767,1.7354834198515527
0.9430042416425668,1.733521837727273
0.9650353331089667,1.7316243401850056
0.8001565734158333,1.7293300846018302
1.03312835686412,1.7276195152462093
1.2978375765923,1.7265661281416653
2.358639383889533,1.728111539524912
2.1145941172809666,1.7290541799584633
2.19643600629262,1.7301913620176705
1.8791202424729667,1.7305528398828534
2.2174403721313,1.7317317443192903
1.9711763057735334,1.7323101128252185
1.7697706202965333,1.7324003791082818
1.8137528658235333,1.7325959379705782
1.8430174991708,1.7328607378775331
1.9564194794163667,1.7333955674027457
2.0711346687538,1.7342016273105048
2.2024869575263333,1.7353165923824472
1.9207278039300766,1.7357569990607076
1.8544056351458467,1.7360381569661225
2.411711318595513,1.7376354930456246
2.37797763055716,1.739145733935982
1.53789934868714,1.738672213029514
1.8890207706926665,1.7390251439160473
2.314787150569167,1.7403735326904106
1.6521174517358834,1.7401673268937878
1.4621245045415,1.739519208426766
1.3083072051920968,1.7385163898145926
1.23289913595901,1.7373432639355773
0.7990714761152368,1.7351713385008078
0.8888530500127467,1.7332167927999116
0.9719799588850666,1.7314627908784488
0.43897324849752994,1.7284915505511362
0.35925370762989994,1.7253510967829682
0.6677716095165667,1.7229310064230907
0.6692762689624701,1.7205254019996647
0.9389951274285334,1.718745150804742
0.28946285670872335,1.7154967819545237
1.8803175316494,1.7158705251511108
2.3614237551819,1.7173310528208638
2.393636609106033,1.718857701932117
1.9593480764970668,1.7193993469198758
0.7959122979725333,1.7173240951244886
1.0526419019108002,1.7158337763056237
0.9905589001958501,1.7142112374328948
1.4162376215470767,1.7135461177545783
1.16737827929827,1.7123297083148092
1.4589253764274799,1.7117665875772818
1.3697964466935668,1.7110083389278723
1.9165096969334,1.7114629879500085
2.2445219090045,1.7126397184600626
2.66650350791152,1.714740740022731
2.418377291658733,1.7162871939823705
2.9823904244429,1.719063736154433
3.898104191268837,1.7238318771940706
3.92909032555307,1.728646851972147
4.413489205850413,1.7344961817191584
4.017627511784147,1.7394595106975606
2.8012439926462336,1.7417627308319394
3.3000174899044667,1.7451355766307977
1.8733282513726333,1.7454124506583177
2.1935059086878765,1.7463781693178642
1.7367682400321098,1.7463575028032712
2.046661530500953,1.7470019320472576
3.115471415085726,1.7499322735526932
3.1612939321683236,1.7529480035924703
2.9219919479397873,1.7554406346038718
2.56203532325532,1.757156793515896
1.53745274902073,1.7566903305764159
1.4579370556128102,1.7560573787226794
1.3946786911462568,1.75529336458404
1.2551136352167567,1.7542381330874846
1.0276955291857133,1.7527085697108493
0.7436110669391,1.750588616973934
0.6488692648962999,1.7482789327976707
1.2667500536780332,1.7472715502053702
1.5161576825981034,1.7467890577886536
1.3944038828890999,1.746054922007613
0.5959581344950999,1.7436638683953207
0.7958183845672067,1.7416973839890384
0.6110783408101668,1.7393565578126846
0.7304017535139367,1.737271940448431
0.9991897754438334,1.7357501215515143
1.0798923930452666,1.7344006200525304
1.1489954235232334,1.7331985559939487
0.46466783470681833,1.7305991077945897
0.16976897606777602,1.7274072261346167
1.355821981250433,1.7266488889001592
1.3305189281329766,1.7258421069026701
1.6237629486774967,1.7256346289387978
1.6099740678663665,1.7254000233382452
1.9637320975421333,1.725882476929751
1.7496621020674668,1.7259305165764938
1.8231631456538335,1.7261265501028593
2.1400226752417,1.7269593390870421
2.2422332284090336,1.7279940256117852
1.8546319092761734,1.728247808945782
1.6094557383332369,1.728010224804557
1.5374373397594332,1.727629839804467
2.058431415097637,1.7282888070859275
3.3031937214482996,1.7314198307725326
1.2672066884540332,1.7304987729504722
0.9558477875768133,1.7289648106031976
0.87759890383191,1.727282269285468
1.36045071851735,1.7265587356547616
1.2544222543853667,1.7256293331325778
1.6507496004206,1.7254822216734187
2.466690520348167,1.7269355712786634
1.4604938446942604,1.726414158897872
1.3844286861930333,1.7257462185214953
1.8400434936250432,1.72596902022735
1.812751587137233,1.726137857906163
1.5648949254241433,1.7258247648333824
1.7562773146354367,1.7258837814027663
2.080992787985833,1.7265706460189811
1.495962343849466,1.7261254562464532
1.7990752271090333,1.7262660145718147
1.5975669523649032,1.726018516375263
2.0332568060782434,1.7266082251846737
2.2697340971370568,1.7276486962037396
1.9029237169505384,1.7279838300866206
2.280527576544767,1.7290383028852048
2.3282174968755003,1.7301795965880433
2.33952159389713,1.7313380414498476
2.839136515758944,1.733440125841326
1.9291761800126999,1.7338108380651354
2.737141877042377,1.7357074940934478
2.0040142627507,1.7362137332795935
2.3762361652387405,1.7374190485940175
2.5439665630938664,1.738935115350596
2.6146769435656,1.7405781581802677
2.2494304137493666,1.7415310650259028
2.6146259236398395,1.7431630180326578
2.528357527303,1.7446279331618935
2.137936754070313,1.745360351822803
1.4153927200116332,1.7447470290870943
1.78741080675473,1.7448261826634721
1.3731907740520999,1.7441379689438214
1.280644098291221,1.7432812335082344
1.2470848585176666,1.7423657420414622
1.5713956960280002,1.74205088007827
1.2823251935489766,1.7412057960956793
1.9309661883233769,1.7415539803016016
1.9421599481388434,1.7419213904991058
2.5292491593486366,1.7433607465664724
2.4730811651735,1.74469235316977
2.933507601420467,1.7468577725654908
1.5213787328098265,1.7464478106750259
1.6026372683720669,1.746186811505692
2.4653638489263665,1.747489668457541
3.427595881331033,1.7505278352077642
4.098666960773434,1.7547663534849587
3.8525862059163,1.758546209074925
3.4694822753794003,1.7616234322157605
2.554030327401633,1.7630460657798284
2.5046980193898336,1.7643751911447207
2.4342593357709665,1.7655735527630145
2.3360223010227,1.7665922112420498
2.1839590320535995,1.7673361806196104
2.456640701550773,1.768562701119488
2.1213752310156933,1.7691893663590905
2.3642931394835003,1.770244514892999
2.9973821954072006,1.7724164399912543
2.9584839690706666,1.774511965661006
3.28018971075936,1.7771674819662941
3.4318495388819334,1.780080654601709
4.040379047634566,1.7840530595103783
4.475148123719767,1.788774278921272
3.4375348182359335,1.7916617754874973
2.8778025049979634,1.7935606229167114
2.89472832557155,1.795482381560088
1.7367444092771085,1.7953800505979225
2.0026628871255667,1.795740542487536
1.5763197050255666,1.7953596035336088
1.92524569890428,1.7955847094181334
2.1954090094724332,1.79627644696148
2.1098976854032996,1.7968181071315004
1.8047382272608998,1.7968317625110337
0.5002924881619768,1.7946001974949424
0.27419197771053005,1.7919878122375807
0.4329716108368523,1.7896567381356927
0.0,1.7865922574197068
0.4635673694208,1.7843306764145805
0.4336041364802667,1.7820256823191294
0.11707503299862666,1.7791893098330638
0.8310728386891401,1.7775768668549279
0.8070602799910767,1.7759291307142422
0.3694493831440333,1.7735452667353095
0.5917454656674767,1.7715456054813876
0.37151532659420006,1.769180689469754
0.008578906017722335,1.7662117151300372
0.023294771114403,1.7632775115205832
0.3268500305378,1.7608633476869986
0.42645241822033997,1.7586244031744707
0.11483058730732232,1.7558709796973062
0.028486329806393332,1.752982376603843
0.5201816849274801,1.750924278621078
0.5210697932565234,1.7488745211454704
1.0810277620268365,1.747763295256754
1.7294812708102951,1.7477329264453811
1.2016920646951366,1.7468273860444685
0.368881519612424,1.7445460187159387
0.2367602748015933,1.742053810874758
0.6682780112395633,1.740281903614634
0.773385720124389,1.7386889939218988
0.8773840818971368,1.7372723740008054
1.5217259023643335,1.7369184389078063
1.22062709063902,1.7360720596483492
1.5195389784217668,1.7357176683533793
1.4388533761683,1.735232595980528
1.0876236393748533,1.7341761376500129
1.0873198765246,1.7331226258240757
0.670672242245938,1.7313950642247617
0.16366744219362667,1.7288500518513346
0.14620433050853,1.7262849858523996
0.03926698680087666,1.7235551832649376
0.12694663436612666,1.7209758479678474
0.25355995590871333,1.7186090481419456
0.36788353737893,1.716433966804163
0.4830665902952267,1.7144510610541486
0.85850233507023,1.713077146566213
1.3166178556528667,1.7124417951384672
0.84977215535561,1.7110615237148146
0.77887782868282,1.7095724123808977
0.75841698744357,1.708055418082752
1.3980792481684798,1.7075618254555
1.42766490595855,1.7071168383020867
1.1294385388143513,1.7061998886203602
1.2654384633480134,1.7055013760604991
1.6786698732683667,1.7054589211510178
2.4073877750542088,1.7065678134952567
2.3340932720923,1.707557601284842
3.0779709266611097,1.709715732505907
2.8774267381614003,1.711551756099705
2.3428517987870334,1.7125428079720555
2.8163895140216955,1.714272975222917
1.9925147817086732,1.7147084084099058
1.562195734799507,1.7144701073573896
1.8273207668541602,1.7146461614283675
1.0044563703291967,1.713539946800487
0.3045190610366334,1.711348623494478
0.22790721753279,1.709045143050438
0.9061427661992867,1.7078003331638472
0.5702389782127567,1.7060394022738299
0.32297303527350996,1.703901741737508
0.0,1.7012722637409994
0.0,1.6986508889124308
0.12763059698352333,1.6962339346171555
0.90757118594376,1.6950224711015283
1.4700501421877332,1.6946774215173046
2.4356307980340333,1.695812112752399
2.1080593163424335,1.6964424601585
1.7840436883969666,1.6965762024916884
1.8864045632203332,1.6968655749927992
1.8543303872574932,1.6971052474619996
0.9285691721717,1.6959372595056315
0.9679169238602634,1.6948325245501756
0.5782386690030332,1.6931407156781344
0.15028476395249002,1.6908065916967037
0.45526165076834396,1.6889402096107091
0.3148184341333333,1.686867627747244
0.20870616738765668,1.6846414809695942
0.04555100248717334,1.6821766832575906
0.30206963720453,1.6801044504557092
0.381637344353218,1.6781577231602032
0.31398410169796004,1.6761155470801699
0.23446006550981668,1.6739606061510661
0.49028798650605665,1.6721939305993572
1.7356989080759266,1.6722885728906784
1.47664300891413,1.6719974336585706
0.6846510974923066,1.6705303514354408
0.7281960824438933,1.6691322293746225
0.48906679173163337,1.667383984281818
0.18858742220982,1.6651964154030134
0.22295268101686333,1.6630660701528124
0.6138757131786533,1.6615185917501956
0.7364877640339667,1.6601562488522335
1.4050090199473746,1.659781032339138
0.6618136872980334,1.6583155883669778
0.21736142653245666,1.6562027523525578
0.5239035580676668,1.6545449204429166
0.8103608540706067,1.6533107332113781
0.7945004601402434,1.6520569955864568
2.067255779122533,1.6526622416265968
2.2191749732667336,1.6534868598677033
1.4065964273015332,1.6531280074947874
2.0947521645011666,1.653768971438193
2.3651426199226333,1.6547999477403443
2.0937700884868664,1.65543521567196
2.1305546702539666,1.6561218044791595
1.6479752610854201,1.656110049005287
2.220958116118833,1.6569239511192835
1.0854012214450515,1.6561016162564428
2.7042942618692667,1.6576076401725532
2.9200003100180165,1.6594188204736229
2.4537273716737333,1.6605567983406717
3.237407281920837,1.6628126645546635
2.2417844863777,1.6636397671572678
2.0518129271813,1.6641935091829796
2.0108002406110765,1.6646872509656407
2.0182395765730403,1.665190170347728
2.8759853915911364,1.666910049923358
4.411626569663533,1.6708032648449753
5.516105968827034,1.6762498692415504
4.762486766413099,1.6806151265218496
5.443580224641634,1.685930048976821
5.3203490449242,1.69105616885827
3.4453718355039498,1.6935270359943906
3.4528535665088333,1.6960014755591084
2.9935134296155455,1.6978238238091876
2.3220401091903002,1.6986993024703112
2.0701959821916334,1.6992196059433102
2.242617736220083,1.6999796033283128
2.3774364421487433,1.700925772097615
2.18446985403677,1.7016001710961355
1.6393164403907932,1.7015134249530919
1.0916784858470334,1.7006652539668525
1.4671142489247866,1.7003408775709608
0.6535344078287066,1.6988889961982252
0.36752725792026664,1.6970450048709704
0.0,1.6946977780315915
0.37706893942663333,1.6928778486965017
0.30763853207797,1.6909671737770278
0.0,1.6886380178902825
0.0,1.686315269585069
0.0,1.683998902456518
0.0,1.6816888902446436
0.7220941514467667,1.6803743769038246
0.8162708390520867,1.679192292720717
0.8075250021107566,1.6780014904111407
0.7340848628423233,1.6767137460351942
0.9672858163604132,1.6757472229702421
1.1158180896085002,1.6749854146255323
1.6436879118718666,1.674942890844617
2.0600264815921334,1.6754653923246
2.987540418011567,1.6772432717632002
3.1367716572021465,1.6792182763443084
4.101211218874966,1.6824912397801606
5.006875101449166,1.6869775877716167
4.232902734773133,1.690408753737926
4.229023715276067,1.693825462972836
4.021835045441,1.696954508110562
3.7661915675591335,1.6997320075192177
3.7849624506864,1.7025272225904875
3.4042165087615937,1.7048052537634073
3.1898809863473003,1.7067906491278242
4.14812459125539,1.7100501069944831
4.36824836484728,1.7135943713382868
4.239487966645047,1.7169577449671907
3.7423532086529736,1.7196510899986877
2.8271489213031664,1.7211218706511504
2.687604476702637,1.72240367782098
2.3255488568905367,1.723202545607827
2.3282599086493665,1.7240028860351306
1.3090916657987899,1.7234547866689003
1.9453594525001,1.723747536887675
1.5962277389076234,1.7235795266136564
1.4703729649582966,1.7232463600851626
1.2325439551343567,1.7226015474636767
0.7262475752562751,1.7212939963190474
2.3999048470193665,1.7221833945506337
2.6036338281605733,1.723337125484678
1.3860450785861334,1.7228962208482095
1.0815145682724867,1.722058907985839
1.4376936814764667,1.7216881580164656
1.3526899568554267,1.7212076916087038
1.8231674114176666,1.721340279020679
1.97639397032331,1.7216715175808124
1.4479334609166399,1.7213164747057617
1.34539429528099,1.7208295288774913
1.1749298243253468,1.7201233196866088
0.6514463385382534,1.718742600072722
0.77624636849695,1.7175264759029467
2.2120782594993997,1.7181637849024267
2.0742188625544333,1.7186220282456082
2.26247735298906,1.7193210710794686
1.7257664028608666,1.7193293449328466
2.5001389060025336,1.7203303828316538
1.5614266440010138,1.7201269209381447
2.0048480311409564,1.7204910144294525
2.788567223508967,1.7218550964333854
3.6003480958744003,1.7242511334224684
3.0305827771471003,1.7259152501660666
2.5106320858562334,1.7269136176414994
2.57443530292091,1.727990519401702
2.5516564364066996,1.7290357807176981
2.360286093248133,1.7298358444851638
1.8982874262406666,1.7300490743354873
1.3039869182994994,1.7295104369700816
1.0569640426844966,1.728661262229822
0.7052323459874168,1.7273706835208154
1.9071269994365334,1.7275970768657973
1.4283041011346334,1.7272206077139343
1.4813307802333657,1.7269117008954913
1.7580310745250998,1.7269507465336715
1.0163214125544435,1.7260602335838229
0.6797957687503933,1.724750766168512
1.2519496043607665,1.7241597647162523
1.3229018172050666,1.7236588184646777
1.53004618955302,1.723417406209177
1.8017401141194633,1.7235149438279942
1.6776459676285036,1.723457892862572
